Date,EUR/JPY,USD/NOK,USD/ZAR,RUB/USD,NOK/SEK,NZD/JPY,AUD/NZD,EUR/USD,GBP/JPY,GBP/CHF,GBP/USD,USD/AUD
18/03/2013,123.28,5.80955,9.28725,0.03197,1.1123,78.21,1.259,1.2956,143.57,1.4255,1.5093,1.0391
19/03/2013,122.4,5.87335,9.51025,0.03177,1.108,77.3,1.2564,1.2894,143.47,1.4267,1.509,1.0297
20/03/2013,124.21,5.8841,9.5535,0.03194,1.1072,77.865,1.2598,1.2963,144.77,1.422,1.5104,1.0316
21/03/2013,122.44,5.8768,9.52825,0.03187,1.1103,78.025,1.2521,1.2934,143.92,1.432,1.5171,1.0382
22/03/2013,122.75,5.84455,9.533,0.03197,1.1198,77.87,1.2483,1.3,143.7,1.4287,1.5218,1.0377
25/03/2013,121.02,5.87615,9.51025,0.03189,1.1165,77.595,1.249,1.2881,142.61,1.4345,1.5171,1.0393
26/03/2013,121.45,5.86855,9.481,0.03195,1.1139,78.255,1.2485,1.2874,143.1,1.4329,1.5147,1.0425
27/03/2013,120.73,5.8945,9.481,0.03179,1.1144,78,1.2461,1.2792,142.63,1.4382,1.5118,1.0383
28/03/2013,120.7,5.8782,9.42725,0.03172,1.1166,77.72,1.2433,1.2833,142.62,1.4353,1.516,1.0353
01/04/2013,119.84,5.85375,9.3985,0.03175,1.1192,77.27,1.2424,1.2866,142.07,1.4377,1.5219,1.0366
02/04/2013,119.73,5.8603,9.45175,0.03154,1.1156,77.615,1.2393,1.2831,140.91,1.4297,1.5096,1.0387
03/04/2013,119.56,5.84455,9.4295,0.03121,1.1194,77.24,1.2409,1.2862,140.51,1.4265,1.5132,1.0404
04/04/2013,124.58,5.8143,9.34575,0.03127,1.1287,79.99,1.2365,1.2954,146.36,1.4274,1.5225,1.037
05/04/2013,126.7,5.7577,9.2785,0.03132,1.1259,81.335,1.2308,1.3028,149.7,1.4269,1.5326,1.0331
08/04/2013,129.38,5.772,9.18075,0.03166,1.118,82.95,1.2285,1.3018,151.17,1.4231,1.5241,1.0356
09/04/2013,129.56,5.74315,9.1115,0.03188,1.1194,83.765,1.2286,1.3114,152.13,1.4246,1.5324,1.0449
10/04/2013,130.38,5.7807,9.093,0.03201,1.1139,84.58,1.2276,1.3073,152.69,1.4252,1.5304,1.0489
11/04/2013,130.67,5.7336,9.08275,0.03203,1.113,85.32,1.2198,1.3127,153.67,1.4282,1.5379,1.0499
12/04/2013,128.97,5.75805,9.14275,0.03182,1.1114,84.47,1.2225,1.3094,151.59,1.4227,1.5332,1.0453
15/04/2013,125.69,5.78705,9.38525,0.03147,1.1166,80.91,1.2253,1.3054,148.5,1.4203,1.5267,1.0271
16/04/2013,128.59,5.7511,9.31325,0.03166,1.1119,81.85,1.2207,1.3205,149.63,1.4121,1.5357,1.0333
17/04/2013,128,5.83875,9.37425,0.03103,1.1237,81.62,1.2188,1.3029,149,1.4189,1.5226,1.0245
18/04/2013,128.14,5.8565,9.38075,0.03131,1.1232,81.545,1.2222,1.3062,149.85,1.4215,1.5274,1.0237
19/04/2013,129.91,5.85205,9.4185,0.03124,1.1227,82.975,1.2186,1.3075,151.51,1.418,1.5218,1.0235
22/04/2013,129.66,5.8806,9.41175,0.03139,1.1172,82.79,1.2186,1.3073,151.78,1.4244,1.5267,1.0225
23/04/2013,129.3,5.9478,9.3985,0.03133,1.1238,82.63,1.2196,1.3004,151.43,1.4365,1.5231,1.0213
24/04/2013,129.5,5.9284,9.30225,0.0315,1.1219,83.545,1.2115,1.3036,151.84,1.4418,1.5256,1.0246
25/04/2013,129.16,5.90075,9.2635,0.03184,1.1244,83.73,1.2082,1.303,153.33,1.4565,1.5432,1.0258
26/04/2013,127.75,5.8813,9.27,0.03171,1.1236,82.5,1.211,1.3042,152.04,1.4565,1.5475,1.0245
29/04/2013,128.06,5.84315,9.147,0.03205,1.1246,83.175,1.2072,1.311,151.73,1.448,1.5479,1.032
30/04/2013,128.28,5.7971,9.13875,0.03193,1.1233,82.71,1.2085,1.3175,151.36,1.4399,1.5518,1.0325
01/05/2013,128.35,5.781,9.1765,0.03169,1.1212,82.075,1.2083,1.3226,151.75,1.4397,1.5578,1.0257
02/05/2013,127.99,5.8299,9.12,0.03185,1.1269,82.43,1.2062,1.3071,152.09,1.4491,1.552,1.0221
03/05/2013,129.88,5.8316,9.06825,0.03199,1.1202,83.75,1.2073,1.3122,154.07,1.4532,1.5552,1.0282
06/05/2013,129.9,5.86405,9.1575,0.03199,1.1221,83.82,1.2024,1.309,154.45,1.4556,1.5534,1.0212
07/05/2013,129.5,5.86855,9.19325,0.03198,1.118,82.94,1.2035,1.3096,153.22,1.4527,1.5477,1.0155
08/05/2013,130.22,5.77335,9.16175,0.03197,1.1322,82.07,1.2129,1.317,153.5,1.4507,1.5531,1.0144
09/05/2013,131.23,5.8221,9.19975,0.03182,1.1339,83.295,1.2027,1.3027,155.13,1.4611,1.5418,1.0028
10/05/2013,132.03,5.8241,9.2465,0.03165,1.1384,83.52,1.2054,1.2994,155.86,1.4662,1.5344,0.9984
13/05/2013,132.12,5.8282,9.31525,0.0317,1.1396,83.275,1.2075,1.2981,155.81,1.4627,1.5279,0.993
14/05/2013,132.26,5.8596,9.392,0.03168,1.1427,82.885,1.2071,1.2947,155.56,1.4671,1.5209,0.9853
15/05/2013,131.75,5.87715,9.42725,0.03159,1.141,83.375,1.2,1.2885,155.67,1.4669,1.5209,0.9847
16/05/2013,131.72,5.8449,9.47875,0.03171,1.1434,82.785,1.2015,1.2917,156.17,1.4686,1.5295,0.9813
17/05/2013,132.51,5.88375,9.558,0.03165,1.1435,82.51,1.2067,1.284,156.49,1.4732,1.5159,0.9716
20/05/2013,131.76,5.8524,9.58775,0.03186,1.1404,82.89,1.2002,1.2907,156.09,1.4725,1.5259,0.9798
21/05/2013,132.28,5.8163,9.70875,0.03187,1.1424,82.965,1.201,1.2911,155.34,1.4674,1.5141,0.9784
22/05/2013,132.63,5.84965,9.72525,0.03174,1.1421,82.555,1.2005,1.2852,155.16,1.4706,1.5027,0.9669
23/05/2013,131.98,5.85275,9.683,0.03173,1.1402,82.275,1.1954,1.2941,153.84,1.4612,1.5094,0.9721
24/05/2013,130.98,5.85755,9.74175,0.03174,1.1385,80.88,1.1941,1.2926,152.65,1.4513,1.5104,0.9627
27/05/2013,130.55,5.85755,9.74175,0.03174,1.1356,80.88,1.1941,1.2932,152.65,1.4513,1.5104,0.96330
28/05/2013,131.6,5.90735,9.92075,0.03161,1.1397,82.055,1.1894,1.2884,153.74,1.4634,1.5054,0.9626
29/05/2013,130.93,5.91995,9.9975,0.03152,1.1271,81.555,1.1851,1.2943,152.96,1.4544,1.5114,0.962
30/05/2013,131.46,5.849,10.18075,0.03143,1.1262,80.95,1.1963,1.3053,153.61,1.4491,1.521,0.9659
31/05/2013,130.62,5.899,10.2485,0.03125,1.1277,79.315,1.2054,1.299,152.81,1.4544,1.5171,0.9562
03/06/2013,130.16,5.8299,9.9775,0.03133,1.1266,79.785,1.2064,1.308,152.39,1.4488,1.5315,0.9745
04/06/2013,130.84,5.8326,9.99,0.03124,1.129,79.39,1.2048,1.3089,153.1,1.447,1.5295,0.9627
05/06/2013,129.71,5.8394,10.1625,0.03102,1.1341,78.11,1.2009,1.3094,152.82,1.448,1.5392,0.9517
06/06/2013,128.44,5.76635,10.05025,0.03104,1.1388,77.52,1.1963,1.3254,151.73,1.4488,1.5599,0.9605
07/06/2013,128.98,5.79675,10.124,0.03102,1.1366,76.27,1.2044,1.3231,151.56,1.4522,1.5549,0.9494
10/06/2013,130.94,5.7777,10.3065,0.03094,1.1421,77.495,1.1982,1.3268,153.82,1.4514,1.5575,0.9472
11/06/2013,127.86,5.7991,10.191,0.03084,1.1339,75.24,1.198,1.3314,150.37,1.4437,1.5632,0.9441
12/06/2013,128.08,5.77835,10.23025,0.03101,1.1314,75.76,1.1893,1.3336,149.98,1.443,1.5667,0.9485
13/06/2013,127.56,5.77435,10.0225,0.03125,1.128,75.76,1.1937,1.3352,148.89,1.4446,1.5687,0.9605
14/06/2013,125.57,5.73725,10.08575,0.03151,1.1259,75.52,1.19,1.3347,148.04,1.4461,1.5693,0.96
17/06/2013,126.34,5.75605,10.09325,0.031732,1.1288,75.18,1.1938,1.3348,149.37,1.4488,1.5686,0.9594
18/06/2013,127.69,5.766,10.259,0.03079,1.1231,75.255,1.1855,1.3417,148.96,1.4347,1.5633,0.943
19/06/2013,128.26,5.816,10.38425,0.03034,1.1182,74.99,1.1857,1.3281,149.28,1.4362,1.5469,0.9281
20/06/2013,128.61,6.0423,10.5735,0.02979,1.0953,74.09,1.1881,1.3207,150.4,1.4316,1.5461,0.9116
21/06/2013,128.47,6.1121,10.4275,0.03006,1.1016,74.93,1.19,1.3153,150.67,1.4367,1.5412,0.919
24/06/2013,128.2,6.1637,10.3065,0.03009,1.1025,74.835,1.1943,1.3137,150.75,1.4361,1.5427,0.9216
25/06/2013,127.95,6.14475,10.35725,0.03002,1.1022,75.72,1.1969,1.3102,150.65,1.4421,1.541,0.9207
26/06/2013,127.19,6.1512,10.395,0.02991,1.1055,75.085,1.1915,1.3014,149.72,1.4401,1.5298,0.921
27/06/2013,128.23,6.0724,10.19375,0.03008,1.1153,75.625,1.1914,1.3058,150.01,1.4377,1.5245,0.9225
28/06/2013,128.97,6.108,10.119,0.03005,1.1047,75.915,1.1811,1.3029,150.73,1.4314,1.5196,0.9107
01/07/2013,130.2,6.1331,10.16,0.02994,1.0946,76.845,1.1827,1.3069,151.52,1.4342,1.5191,0.9179
02/07/2013,130.6,6.15915,10.22225,0.02978,1.0999,76.915,1.1809,1.2987,152.3,1.4365,1.5138,0.9097
03/07/2013,129.99,6.138,10.36,0.0298,1.0944,76.855,1.1683,1.3023,152.75,1.4416,1.5258,0.9036
04/07/2013,129.19,6.138,10.36,0.0298,1.0925,76.855,1.1683,1.2913,152.75,1.4416,1.5258,0.91460
05/07/2013,129.86,6.2814,10.42475,0.02964,1.087,76.995,1.1764,1.2839,150.65,1.4322,1.4885,0.9018
08/07/2013,129.94,6.17855,10.39225,0.02976,1.1036,77.95,1.1698,1.2885,150.82,1.4365,1.4934,0.9096
09/07/2013,129.29,6.21505,10.25125,0.02995,1.0993,78.435,1.1683,1.2797,149.94,1.4424,1.4854,0.9145
10/07/2013,129.35,6.15765,10.25125,0.03003,1.1024,77.085,1.1703,1.2892,149.36,1.4374,1.4909,0.9071
11/07/2013,129.6,6.09535,10.2145,0.03036,1.0985,76.725,1.171,1.3107,150.37,1.434,1.5176,0.9134
12/07/2013,129.67,6.0987,10.2145,0.03032,1.0981,76.465,1.1636,1.3069,149.99,1.4262,1.5088,0.9016
15/07/2013,130.44,6.10015,10.101,0.03038,1.1017,77.09,1.1653,1.3076,150.7,1.4282,1.5088,0.9058
16/07/2013,130.43,6.0194,10.08825,0.03052,1.0989,77.29,1.1727,1.3169,150.13,1.4205,1.5134,0.9203
17/07/2013,130.7,6.0219,10.063,0.03059,1.0972,77.71,1.1691,1.3121,151.35,1.4281,1.5194,0.9187
18/07/2013,131.65,6.01755,10.14725,0.0305,1.0985,78.485,1.1608,1.3111,152.78,1.4349,1.5203,0.9131
19/07/2013,132.28,6.0024,10.078,0.03066,1.0947,78.66,1.1588,1.3144,152.86,1.4333,1.5247,0.9157
22/07/2013,131.42,5.9705,10.04025,0.03064,1.0935,78.335,1.1625,1.3197,152.84,1.4346,1.5343,0.9207
23/07/2013,131.49,5.90075,9.90825,0.03067,1.0972,78.69,1.1622,1.3242,152.96,1.4349,1.5378,0.926
24/07/2013,132.34,5.9616,9.995,0.03053,1.0975,78.58,1.155,1.3202,153.32,1.4328,1.5299,0.9122
25/07/2013,131.83,5.96055,9.9925,0.03033,1.098,79.36,1.1442,1.3251,152.85,1.4279,1.5347,0.9182
26/07/2013,130.5,5.9372,9.9925,0.03025,1.0954,78.56,1.1456,1.3284,150.97,1.4253,1.537,0.9228
29/07/2013,129.92,5.96695,9.995,0.03021,1.0907,77.725,1.1469,1.3273,150.2,1.4255,1.5344,0.9171
30/07/2013,130.02,5.96695,9.9975,0.03009,1.104,77.35,1.1365,1.3271,149.25,1.4133,1.523,0.9033
31/07/2013,130.19,5.9098,10.05275,0.03012,1.1059,77.525,1.1247,1.3344,148.98,1.4051,1.5234,0.8978
01/08/2013,131.47,5.97585,10.15475,0.03001,1.1113,77.58,1.1355,1.3221,150.38,1.4131,1.5107,0.8911
02/08/2013,131.45,5.96625,10.0655,0.03026,1.1116,76.725,1.1374,1.3292,151.05,1.4163,1.5271,0.8884
05/08/2013,130.34,5.95205,10.0325,0.03016,1.1111,76.01,1.1419,1.3265,150.82,1.4218,1.5335,0.8887
06/08/2013,130.06,5.9478,10.1265,0.03012,1.1068,76.51,1.1361,1.3311,149.87,1.419,1.5342,0.8961
07/08/2013,128.48,5.9421,10.1215,0.03012,1.1036,75.98,1.1299,1.3338,149.28,1.4253,1.5482,0.8966
08/08/2013,129.42,5.93825,9.995,0.03028,1.0979,76.745,1.137,1.3395,150.01,1.4266,1.5534,0.9098
09/08/2013,128.38,5.8872,9.96025,0.03025,1.1109,76.85,1.1448,1.3346,149.35,1.4281,1.5499,0.9193
12/08/2013,128.88,5.89415,10.0325,0.03012,1.1125,76.66,1.1444,1.3316,149.5,1.4281,1.5458,0.9135
13/08/2013,130.25,5.91575,10.14725,0.03006,1.1101,77.465,1.1441,1.3266,151.64,1.4386,1.5433,0.9083
14/08/2013,130.08,5.91225,10.1445,0.03006,1.1054,78.15,1.1382,1.3265,152.1,1.4466,1.5492,0.9123
15/08/2013,129.97,5.94035,10.16,0.03024,1.1014,77.94,1.1325,1.3353,152.27,1.445,1.5628,0.9122
16/08/2013,130,5.934,10.2355,0.03025,1.1008,78.47,1.1343,1.3341,152.57,1.4458,1.5628,0.9182
19/08/2013,130.1,5.94105,10.36275,0.0302,1.0997,78.05,1.1314,1.3348,152.74,1.4429,1.5644,0.9109
20/08/2013,130.52,5.97195,10.31725,0.03022,1.0886,76.92,1.14,1.3425,152.37,1.4349,1.5663,0.9077
21/08/2013,130.48,6.07975,10.43025,0.03008,1.0806,76.48,1.1438,1.338,153.37,1.4437,1.5686,0.901
22/08/2013,131.87,6.1342,10.47125,0.03013,1.0678,76.45,1.1512,1.3358,153.58,1.4372,1.5571,0.8986
23/08/2013,132.14,6.0441,10.4195,0.03016,1.077,76.455,1.1564,1.3388,153.62,1.4331,1.5562,0.9019
26/08/2013,131.69,6.0676,10.50425,0.03011,1.0784,76.795,1.151,1.3378,153.61,1.4355,1.5565,0.9018
27/08/2013,129.95,6.04085,10.56525,0.03003,1.0779,75.08,1.1524,1.3391,150.84,1.4246,1.5528,0.8969
28/08/2013,130.25,6.0731,10.48225,0.03002,1.0757,75.52,1.148,1.3344,151.66,1.4285,1.5515,0.8932
29/08/2013,130.22,6.1136,10.5235,0.03002,1.0814,75.755,1.1501,1.3248,152.25,1.4402,1.5486,0.8924
30/08/2013,129.8,6.14475,10.43025,0.02995,1.0829,75.305,1.1516,1.3213,152.07,1.4401,1.5483,0.8892
02/09/2013,131.05,6.14475,10.43025,0.02995,1.086,75.305,1.1516,1.3192,152.07,1.4401,1.5483,0.89780
03/09/2013,131.15,6.0994,10.49325,0.02975,1.0904,76.935,1.1622,1.3174,154.8,1.4551,1.5552,0.9046
04/09/2013,131.77,6.0868,10.41675,0.02994,1.0878,78.275,1.16,1.3212,155.83,1.4603,1.5612,0.9162
05/09/2013,131.36,6.1527,10.395,0.02986,1.0905,78.94,1.1574,1.3125,156.1,1.4709,1.558,0.9115
06/09/2013,130.63,6.0972,10.16775,0.03001,1.0891,78.83,1.1487,1.3187,155.13,1.464,1.5624,0.9185
09/09/2013,131.99,6.0401,10.101,0.03013,1.0915,79.27,1.1518,1.3265,156.38,1.4614,1.5692,0.9227
10/09/2013,133.23,5.94705,10.13675,0.0303,1.1055,80.42,1.154,1.3272,157.86,1.4685,1.572,0.9308
11/09/2013,132.95,5.9333,10.015,0.03049,1.1032,80.28,1.1542,1.3314,158.17,1.4701,1.5815,0.933
12/09/2013,132.39,5.90495,10.0985,0.03061,1.1083,81.01,1.1383,1.3308,157.22,1.4689,1.5802,0.9266
13/09/2013,132.1,5.9474,10.073,0.03082,1.1059,80.34,1.1356,1.331,157.62,1.4734,1.5869,0.925
16/09/2013,132.11,5.9298,9.95275,0.03082,1.1018,80.345,1.1415,1.3337,157.48,1.4728,1.5887,0.9355
17/09/2013,132.41,5.9421,10.068,0.03061,1.0944,80.555,1.1363,1.3366,157.53,1.4688,1.589,0.93
18/09/2013,132.44,5.8651,9.845,0.03093,1.0945,80.885,1.1362,1.3513,157.62,1.4672,1.6088,0.9448
19/09/2013,134.56,5.8737,9.96275,0.03114,1.0873,81.995,1.1292,1.3533,159.08,1.4559,1.6013,0.9387
20/09/2013,134.31,5.9623,10.142,0.031,1.0716,82.145,1.1235,1.3526,158.99,1.4541,1.5999,0.9354
23/09/2013,133.38,5.95415,10.096,0.03101,1.0791,81.725,1.128,1.35,158.43,1.4575,1.6027,0.9393
24/09/2013,133.03,6.0096,10.096,0.03094,1.0711,80.76,1.1353,1.3481,158.01,1.4564,1.5987,0.9343
25/09/2013,133.15,6.0445,10.238,0.03073,1.0682,80.125,1.1366,1.3527,158.12,1.458,1.6057,0.9313
26/09/2013,133.53,6.02625,10.2565,0.03052,1.0723,80.795,1.1307,1.3492,158.33,1.4562,1.6023,0.931
27/09/2013,132.87,6.0332,10.352,0.03052,1.0741,80.305,1.127,1.3524,158.43,1.4574,1.6115,0.9272
30/09/2013,132.87,6.0606,10.3225,0.03048,1.0692,80.545,1.1236,1.3531,158.82,1.4592,1.6167,0.9279
01/10/2013,132.55,6.03355,10.395,0.03064,1.0605,79.88,1.1364,1.3536,158.36,1.4631,1.6178,0.9341
02/10/2013,132.19,6.05435,10.3065,0.03066,1.0616,79.99,1.1294,1.3588,157.83,1.4602,1.6201,0.9341
03/10/2013,132.45,5.99125,10.2855,0.03072,1.0659,79.645,1.1345,1.3627,156.99,1.4497,1.614,0.9358
04/10/2013,132.16,5.99915,10.23275,0.03072,1.0764,80.15,1.1332,1.3561,155.99,1.4497,1.6006,0.9388
07/10/2013,131.35,5.9999,10.225,0.03066,1.0747,79.725,1.1339,1.3583,155.78,1.4505,1.6073,0.9396
08/10/2013,131.5,6.00855,10.238,0.03052,1.0773,79.44,1.1373,1.3573,155.81,1.4503,1.6064,0.9384
09/10/2013,131.66,6.03135,10.20675,0.03059,1.0787,79.9,1.138,1.3529,155.21,1.4483,1.5939,0.9406
10/10/2013,132.7,6.06835,10.1265,0.0307,1.077,80.415,1.1414,1.3541,156.68,1.4508,1.5959,0.9419
11/10/2013,133.49,6.03245,10.119,0.03065,1.0792,80.99,1.1386,1.356,157.05,1.4505,1.5941,0.943
14/10/2013,133.69,6.01325,10.17025,0.03064,1.0818,81.255,1.1343,1.3583,157.12,1.4487,1.5976,0.944
15/10/2013,132.75,6.0643,10.186,0.03067,1.0794,81.285,1.1371,1.3526,157.09,1.4565,1.5976,0.9469
16/10/2013,133.68,6.031,10.09075,0.03085,1.0817,82.335,1.1335,1.3538,157.35,1.4531,1.5929,0.9517
17/10/2013,133.9,5.9634,10.025,0.03107,1.0793,82.24,1.1342,1.3681,157.99,1.4538,1.6139,0.9599
18/10/2013,133.76,5.93825,10,0.03105,1.0875,82.115,1.1399,1.3683,158.04,1.4545,1.6141,0.9631
21/10/2013,134.35,5.9538,10.06025,0.03101,1.08,82.135,1.1424,1.3682,158.42,1.4528,1.6126,0.9622
22/10/2013,135.25,5.9217,9.933,0.03127,1.0793,82.615,1.1403,1.3786,159.17,1.4492,1.622,0.9671
23/10/2013,134.16,5.9474,9.9925,0.0312,1.0762,80.69,1.1481,1.3782,157.27,1.4388,1.6152,0.9585
24/10/2013,134.25,5.91995,9.965,0.03125,1.0778,80.36,1.1525,1.3805,157.64,1.442,1.6186,0.958
25/10/2013,134.49,5.92205,10.015,0.03119,1.0721,79.765,1.1578,1.3807,157.37,1.4404,1.6156,0.9552
28/10/2013,134.64,5.92555,10.0325,0.03111,1.0755,80.26,1.1542,1.3808,157.74,1.4417,1.6141,0.9549
29/10/2013,134.96,5.92875,10.08825,0.03093,1.0824,80.11,1.1498,1.375,157.36,1.4387,1.6029,0.9452
30/10/2013,135.31,5.93615,10.15475,0.031,1.0834,80.265,1.1513,1.3729,157.81,1.4382,1.6,0.9438
31/10/2013,133.61,5.9812,10.2485,0.03092,1.091,80.42,1.1452,1.3594,157.77,1.4505,1.6037,0.9431
01/11/2013,133.11,6.00385,10.39775,0.03063,1.0943,80.455,1.1472,1.3495,157.22,1.4504,1.5911,0.9409
04/11/2013,133.27,5.97835,10.33325,0.03071,1.0942,80.79,1.1486,1.352,157.31,1.4494,1.5954,0.9481
05/11/2013,132.74,6.0172,10.44375,0.03051,1.0896,81.15,1.1423,1.3477,158.15,1.4618,1.6032,0.9467
06/11/2013,133.31,5.99055,10.46025,0.03067,1.0913,82.015,1.1362,1.3523,158.64,1.4635,1.6066,0.9508
07/11/2013,131.63,6.072,10.496,0.03064,1.0805,80.655,1.1374,1.343,157.41,1.4706,1.6072,0.9436
08/11/2013,132.48,6.1717,10.53475,0.03042,1.0744,80.9,1.1385,1.3358,158.59,1.4731,1.5985,0.9353
11/11/2013,132.93,6.1793,10.5765,0.03028,1.0676,80.91,1.1358,1.3406,158.5,1.4671,1.5962,0.9323
12/11/2013,133.87,6.2278,10.582,0.03022,1.0745,81.225,1.1305,1.343,158.33,1.4562,1.5876,0.9276
13/11/2013,133.85,6.20425,10.52075,0.03035,1.0768,81.255,1.1298,1.3465,159.16,1.4632,1.6007,0.9302
14/11/2013,134.62,6.1927,10.3895,0.03038,1.0802,82.075,1.1258,1.3457,160.6,1.4686,1.6042,0.9298
15/11/2013,135.2,6.1331,10.34125,0.03054,1.0857,83.57,1.1241,1.3492,161.42,1.4716,1.6096,0.9343
18/11/2013,135.05,6.14555,10.304,0.03054,1.0799,82.69,1.1248,1.3502,161.02,1.4679,1.6082,0.9358
19/11/2013,135.6,6.1117,10.37075,0.0304,1.0855,82.94,1.128,1.3534,161.43,1.4662,1.6102,0.94
20/11/2013,134.44,6.1561,10.33325,0.03024,1.0861,81.945,1.1299,1.3422,161,1.4744,1.6075,0.9313
21/11/2013,136.38,6.1346,10.304,0.03017,1.0888,82.105,1.1259,1.3462,163.36,1.4763,1.6148,0.9205
22/11/2013,137.31,6.09495,10.238,0.03044,1.0839,82.15,1.1213,1.3552,164.16,1.4676,1.6192,0.9153
25/11/2013,137.44,6.1282,10.27225,0.03025,1.0762,82.64,1.1174,1.3517,164.12,1.47,1.6135,0.9144
26/11/2013,137.49,6.1286,10.29875,0.03027,1.0789,82.34,1.1143,1.3576,164.16,1.4673,1.6206,0.9123
27/11/2013,138.73,6.12895,10.4085,0.03003,1.0773,82.445,1.1155,1.3574,166.19,1.4753,1.6264,0.9065
28/11/2013,139.22,6.12895,10.4085,0.03003,1.0749,82.445,1.1155,1.3605,166.19,1.4753,1.6264,0.91010
29/11/2013,139.22,6.1527,10.35475,0.03009,1.0712,82.635,1.1198,1.3588,167.61,1.4812,1.6348,0.9092
02/12/2013,139.41,6.14515,10.4275,0.03003,1.0728,83.66,1.1131,1.3541,168.54,1.483,1.6337,0.9092
03/12/2013,139.31,6.1218,10.50975,0.03,1.0685,83.835,1.1072,1.3592,167.86,1.4812,1.6389,0.913
04/12/2013,139.14,6.17855,10.60725,0.03006,1.0556,83.075,1.1016,1.3589,167.27,1.4759,1.6366,0.902
05/12/2013,139.12,6.16715,10.58475,0.03025,1.0542,82.915,1.1038,1.3676,166.16,1.4613,1.6329,0.906
06/12/2013,141.04,6.18085,10.5125,0.03053,1.0576,84.585,1.099,1.3695,168.18,1.4559,1.6332,0.9093
09/12/2013,141.88,6.1584,10.53175,0.0305,1.0636,84.865,1.0999,1.3739,167.852,1.4604,1.6419,0.9103
10/12/2013,141.52,6.13685,10.5235,0.03053,1.0695,84.785,1.1016,1.3762,168.94,1.4568,1.6437,0.9153
11/12/2013,141.22,6.14365,10.53175,0.03049,1.0675,84.045,1.0987,1.3787,168.05,1.4503,1.6372,0.9061
12/12/2013,142.2,6.2135,10.529,0.03048,1.0649,84.57,1.0838,1.3743,168.79,1.4517,1.6336,0.8936
13/12/2013,141.85,6.20695,10.44125,0.03043,1.0636,84.685,1.0849,1.3733,168.1,1.4477,1.6281,0.8963
16/12/2013,141.76,6.16675,10.433,0.030414,1.0697,84.47,1.084,1.3762,168,1.4439,1.629,0.8956
17/12/2013,141.35,6.15875,10.62425,0.02987,1.0725,83.52,1.0796,1.3765,166.79,1.4349,1.6242,0.8844
18/12/2013,142.71,6.14895,10.568,0.03001,1.0686,84.115,1.0794,1.3757,169.88,1.4544,1.6408,0.8833
19/12/2013,142.43,6.19195,10.70675,0.02988,1.0718,83.955,1.0848,1.3656,170.37,1.4668,1.6352,0.8805
20/12/2013,142.29,6.20385,10.6355,0.02989,1.069,84.005,1.0906,1.3673,169.76,1.459,1.6313,0.8867
23/12/2013,142.59,6.1931,10.6185,0.03017,1.0663,84.175,1.0913,1.369,170.01,1.458,1.6328,0.8885
24/12/2013,142.81,6.1843,10.61575,0.03025,1.065,84.125,1.0929,1.368,170.57,1.4629,1.6354,0.8878
26/12/2013,143.5,6.17895,10.6355,0.03021,1.0662,84.235,1.0922,1.3692,171.81,1.4678,1.6401,0.8846
27/12/2013,144.53,6.1839,10.79625,0.03028,1.0591,84.475,1.0901,1.3734,172.92,1.4652,1.6441,0.882
30/12/2013,145.16,6.1054,10.69525,0.03006,1.0585,85.05,1.0883,1.3803,173.48,1.4619,1.65,0.8867
31/12/2013,144.76,6.10015,10.7905,0.03006,1.061,85.53,1.0857,1.3789,174.24,1.4685,1.6546,0.8882
02/01/2014,143.24,6.205,10.953,0.02987,1.0566,84.425,1.0917,1.3653,171.78,1.4754,1.6402,0.8864
03/01/2014,142.49,6.1981,10.90525,0.02988,1.061,85.63,1.0844,1.3599,171.72,1.4817,1.6401,0.8933
06/01/2014,142.03,6.2073,10.89025,0.02979,1.0552,85.25,1.0838,1.3636,170.91,1.4793,1.6385,0.8922
07/01/2014,142.45,6.21235,10.926,0.02983,1.0558,85.455,1.0784,1.3617,171.3,1.4869,1.6387,0.888
08/01/2014,142.35,6.21695,11.0285,0.0298,1.06,85.485,1.08,1.3582,172.29,1.4944,1.6431,0.8869
09/01/2014,142.64,6.2309,11.05275,0.02979,1.0613,85.265,1.08,1.359,172.41,1.4927,1.6451,0.8851
10/01/2014,142.37,6.1839,10.911,0.02998,1.0554,85.24,1.0855,1.3659,171.24,1.4844,1.6453,0.8954
13/01/2014,140.82,6.15385,11.05275,0.02973,1.0631,85.08,1.0839,1.3672,168.55,1.4703,1.6369,0.9021
14/01/2014,142.56,6.11845,11.07725,0.02971,1.0577,86.18,1.0713,1.3672,171.12,1.4803,1.6416,0.8921
15/01/2014,142.25,6.2,11.1515,0.02963,1.0547,86.135,1.0701,1.3597,171.07,1.4841,1.6349,0.8873
16/01/2014,142.16,6.2135,11.1545,0.02964,1.045,86.075,1.057,1.3613,170.5,1.4765,1.6339,0.8782
17/01/2014,141.25,6.2077,11.10175,0.02948,1.051,85.115,1.0637,1.3528,171.16,1.4928,1.6401,0.8737
20/01/2014,141.19,6.2077,11.10175,0.02948,1.0509,85.115,1.0637,1.3552,171.16,1.4928,1.6401,0.88110
21/01/2014,141.47,6.21545,11.08025,0.02919,1.0499,85.645,1.0607,1.3558,171.71,1.4965,1.646,0.877
22/01/2014,141.59,6.18505,11.10175,0.02919,1.052,85.69,1.0666,1.3545,172.95,1.5076,1.6558,0.8814
